;ID_natural;SMILES;NumAtoms;MolWt;MolLogp;HAcceptors;HDonors;RindCount;tpsa;RotableBonds;MolecularFormula
3426;SN0001561;C=C1C(=O)OC2C=C(CO)CCC=C(C(=O)OC)C(OC(C)=O)C(OC(=O)C(C)(O)C(C)OC(C)=O)C12;37;524.1893764639999;0.44220000000000037;12;2;2;171.95999999999998;7;C25H32O12
3427;SN0001561;C=C1C(=O)O[C@H]2/C=C(\CO)CC/C=C(/C(=O)OC)[C@H](OC(C)=O)[C@@H](OC(=O)[C@](C)(O)[C@H](C)OC(C)=O)[C@H]12;37;524.1893764639999;0.44220000000000037;12;2;2;171.95999999999998;7;C25H32O12
3428;SN0001561;C=C1C(=O)O[C@@H]2C=C(CO)CCC=C(C(=O)OC)[C@H](OC(C)=O)[C@@H](OC(=O)[C@@](C)(O)[C@H](C)OC(C)=O)[C@@H]12;37;524.1893764639999;0.44220000000000037;12;2;2;171.95999999999998;7;C25H32O12
3429;SN0001561;C=C1C(=O)O[C@@H]2/C=C(\CO)CC/C=C(/C(=O)OC)[C@H](OC(C)=O)[C@@H](OC(=O)[C@@](C)(O)[C@H](C)OC(C)=O)[C@@H]12;37;524.1893764639999;0.44220000000000037;12;2;2;171.95999999999998;7;C25H32O12
3430;SN0001562;CCCc1cc(C)c(CCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(=O)CCCCCCCCCCc2oc(CCC)cc2C)o1;58;839.4948634379999;10.201939999999997;11;3;2;197.95999999999998;36;C44H74NO12P
3431;SN0001563;COC1C(CO)OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC9C(CO)OC(Oc%10ccc(CC%11NC(=O)C(N)C%11(C)C)cc%10)C(O)C9O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C1O;117;1706.6278886599987;-18.49259999999998;48;29;11;776.7000000000004;30;C68H110N2O47
3432;SN0001564;CC(CCC(=O)O)C1CCC2C1(C)CCC1C23C=CC2(CC(O)CCC12C)OO3;29;404.2562742519999;4.490100000000004;4;2;6;75.99000000000001;4;C24H36O5
3433;SN0001564;C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@]23C=C[C@]2(C[C@@H](O)CC[C@]12C)OO3;29;404.2562742519999;4.490100000000004;4;2;6;75.99000000000001;4;C24H36O5
3434;SN0001565;COc1ccc2c(c1)NC(=O)C2=CC=C(C)C;17;229.11027872;2.996900000000002;2;1;2;38.33;2;C14H15NO2
3435;SN0001565;COc1ccc2c(c1)N=C(O)/C2=C\C=C(C)C;17;229.11027872;3.6464000000000016;2;1;2;41.82;2;C14H15NO2
3436;SN0001565;COc1ccc2c(c1)N=C(O)/C2=C/C=C(C)C;17;229.11027872;3.6464000000000016;2;1;2;41.82;2;C14H15NO2
3437;SN0001566;COc1ccc2cc(C3C4=C(CN(C(C)=O)C4=O)Nc4cccc5c4c3cn5C)c(=O)[nH]c2c1;34;454.16410518400005;3.228600000000001;6;2;6;96.43;2;C26H22N4O4
3438;SN0001566;COc1ccc2cc([C@H]3C4=C(CN(C(C)=O)C4=O)Nc4cccc5c4c3cn5C)c(O)nc2c1;34;454.16410518400005;3.640900000000002;7;2;6;96.69;2;C26H22N4O4
3439;SN0001566;COc1ccc2cc([C@@H]3C4=C(CN(C(C)=O)C4=O)Nc4cccc5c4c3cn5C)c(O)nc2c1;34;454.16410518400005;3.640900000000002;7;2;6;96.69;2;C26H22N4O4
3440;SN0001567;CCOc1ccc2oc(C)c(C(=O)Oc3ccc4c(c3)OC(=Cc3ccc(Cl)cc3)C4=O)c2c1;34;474.087016008;6.628720000000004;6;0;5;74.97;5;C27H19ClO6
3441;SN0001567;CCOc1ccc2oc(C)c(C(=O)Oc3ccc4c(c3)O/C(=C\c3ccc(Cl)cc3)C4=O)c2c1;34;474.087016008;6.628720000000004;6;0;5;74.97;5;C27H19ClO6
3442;SN0001568;O=c1c2[nH]c3ccc(Cl)cc3c2ncn1CCc1c[nH]cn1;22;313.07303768400004;2.496999999999999;4;2;4;79.36;3;C15H12ClN5O
3443;SN0001569;CCCCCC(O)=NC1C(=O)N2C1SC(C)(C)C2C(=O)O;21;314.13002818399997;2.0387;4;2;2;90.2;6;C14H22N2O4S
3444;SN0001569;CCCCCC(O)=N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O;21;314.13002818399997;2.0387;4;2;2;90.2;6;C14H22N2O4S
3445;SN0001570;N=c1ccc2nccn2o1;10;135.04326178;0.4067699999999999;4;1;2;54.290000000000006;0;C6H5N3O
3446;SN0001571;COc1cc2c(cc1O)CN(C)CCc1ccccc1-2;20;269.141578848;3.0557000000000016;3;1;3;32.7;1;C17H19NO2
3447;SN0001572;CC(=O)N1CCC2NC(=O)C3CC(NC(=O)c4cccn4C)CN3C(=O)C21;27;373.17500421600005;-1.1563999999999968;5;2;4;103.75;2;C18H23N5O4
3448;SN0001572;CC(=O)N1CC[C@H]2NC(=O)[C@H]3C[C@H](NC(=O)c4cccn4C)CN3C(=O)[C@H]21;27;373.17500421600005;-1.1563999999999968;5;2;4;103.75;2;C18H23N5O4
3449;SN0001572;CC(=O)N1CC[C@@H]2NC(=O)[C@H]3C[C@H](NC(=O)c4cccn4C)CN3C(=O)[C@H]21;27;373.17500421600005;-1.1563999999999968;5;2;4;103.75;2;C18H23N5O4
3450;SN0001573;CC1=CC(=O)C2=C(C)CCC(C(C)C)C2C1O;17;234.161979944;2.8750000000000013;2;1;2;37.3;1;C15H22O2
3451;SN0001573;CC1=CC(=O)C2=C(C)CC[C@H](C(C)C)[C@H]2[C@@H]1O;17;234.161979944;2.8750000000000013;2;1;2;37.3;1;C15H22O2
3452;SN0001573;CC1=CC(=O)C2=C(C)CC[C@@H](C(C)C)[C@@H]2[C@@H]1O;17;234.161979944;2.8750000000000013;2;1;2;37.3;1;C15H22O2
3453;SN0001574;FCC(CF)(CF)CF;9;144.056213136;1.8508;0;0;0;0.0;4;C5H8F4
3454;SN0001575;CCC(C)C(NC(=O)Cc1c(-c2ccc(OC)cc2)oc2c1C(=O)C1(Oc3c(Cl)c(OC)cc(OC)c3C1=O)C(C)C2)C(=O)N1CC2CC(C1)c1cccc(=O)n1C2;58;811.287172352;5.895800000000006;11;1;8;155.61;10;C44H46ClN3O10
3455;SN0001575;CCC(C)[C@H](NC(=O)Cc1c(-c2ccc(OC)cc2)oc2c1C(=O)[C@@]1(Oc3c(Cl)c(OC)cc(OC)c3C1=O)[C@H](C)C2)C(=O)N1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2;58;811.287172352;5.895800000000006;11;1;8;155.61;10;C44H46ClN3O10
3456;SN0001576;CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(CO)CCC(OC4OCC(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C;54;770.4816423;1.7605000000000024;13;9;6;218.98999999999995;10;C41H70O13
3457;SN0001576;CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(CO)CCC(O[C@@H]4OC[C@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)C3CCC12C;54;770.4816423;1.7605000000000024;13;9;6;218.98999999999995;10;C41H70O13
3458;SN0001576;CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@]3(CO)CC[C@@H](O[C@H]4OC[C@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@H]3CC[C@]12C;54;770.4816423;1.7605000000000024;13;9;6;218.98999999999995;10;C41H70O13
3459;SN0001576;CC(C)=CCC[C@](C)(O)[C@@H]1CC[C@]2(C)[C@H]1[C@@H](O)C[C@H]1[C@@]3(CO)CC[C@H](O[C@H]4OC[C@H](O)[C@@H](O)[C@@H]4O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)C(C)(C)[C@@H]3CC[C@@]12C;54;770.4816423;1.7605000000000024;13;9;6;218.98999999999995;10;C41H70O13
3460;SN0001577;N=C(O)C1(O)C=CC(O)C1O;11;159.053157768;-1.4556300000000002;4;5;1;104.77000000000001;1;C6H9NO4
3461;SN0001577;N=C(O)[C@]1(O)C=C[C@H](O)[C@H]1O;11;159.053157768;-1.4556300000000002;4;5;1;104.77000000000001;1;C6H9NO4
3462;SN0001578;CCCCCCCCCCCC(=O)OCC(C#CC12OC1(C)CC(O)CC2(C)C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=C=C1C(C)(C)CC(OC(C)=O)CC1(C)O;61;838.574754836;12.180599999999984;7;2;3;105.59000000000002;20;C54H78O7
3463;SN0001578;CCCCCCCCCCCC(=O)OC/C(C#C[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C=C=C1C(C)(C)C[C@H](OC(C)=O)C[C@@]1(C)O;61;838.574754836;12.180599999999984;7;2;3;105.59000000000002;20;C54H78O7
3464;SN0001578;CCCCCCCCCCCC(=O)OC/C(C#C[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(/C)C=C=C1C(C)(C)C[C@H](OC(C)=O)C[C@@]1(C)O;61;838.574754836;12.180599999999984;7;2;3;105.59000000000002;20;C54H78O7
3465;SN0001579;NC(=O)c1cn(-c2ccc(F)cc2)c2cc(-c3ccncc3)ccc2c1=O;27;359.10700490799996;3.290700000000002;4;1;4;77.98;3;C21H14FN3O2
3466;SN0001580;C=CC1(C)C=C2CC(OC(C)=O)C3C(C)(C)CCC(=O)C3(C)C2(O)CC1;26;360.23005950399994;3.977000000000004;4;1;3;63.60000000000001;2;C22H32O4
3467;SN0001580;C=C[C@]1(C)C=C2C[C@@H](OC(C)=O)[C@H]3C(C)(C)CCC(=O)[C@]3(C)[C@@]2(O)CC1;26;360.23005950399994;3.977000000000004;4;1;3;63.60000000000001;2;C22H32O4
3468;SN0001581;COc1c(C)c(O)cc2c1C(=O)C(O)C(c1ccc(O)cc1)O2;23;316.09468823199995;2.0921200000000004;6;3;3;96.22000000000001;2;C17H16O6
3469;SN0001581;COc1c(C)c(O)cc2c1C(=O)[C@H](O)[C@H](c1ccc(O)cc1)O2;23;316.09468823199995;2.0921200000000004;6;3;3;96.22000000000001;2;C17H16O6
3470;SN0001581;COc1c(C)c(O)cc2c1C(=O)[C@@H](O)[C@H](c1ccc(O)cc1)O2;23;316.09468823199995;2.0921200000000004;6;3;3;96.22000000000001;2;C17H16O6
3471;SN0001582;C=C(CO)C(=O)OC1CCC(CO)=C2C3OC(=O)C(=C)C3CCC21C;25;348.157288488;1.4273;6;2;3;93.06;4;C19H24O6
3472;SN0001582;C=C(CO)C(=O)O[C@H]1CCC(CO)=C2[C@H]3OC(=O)C(=C)[C@@H]3CC[C@]21C;25;348.157288488;1.4273;6;2;3;93.06;4;C19H24O6
3473;SN0001583;O=c1cc(-c2cccc(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12;31;432.1056468399999;0.04989999999999978;10;6;4;170.04999999999998;4;C21H20O10
3474;SN0001583;O=c1cc(-c2cccc(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12;31;432.1056468399999;0.04989999999999978;10;6;4;170.04999999999998;4;C21H20O10
3475;SN0001584;CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCCCCC;67;924.7206907919999;17.865499999999976;6;0;0;78.9;46;C61H96O6
3476;SN0001584;CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC;67;924.7206907919999;17.865499999999976;6;0;0;78.9;46;C61H96O6
3477;SN0001584;CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC(COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC;67;924.7206907919999;17.865499999999976;6;0;0;78.9;46;C61H96O6
3478;SN0001584;CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@@H](COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCCCCC;67;924.7206907919999;17.865499999999976;6;0;0;78.9;46;C61H96O6
3479;SN0001585;CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC;69;954.767640984;18.869699999999984;6;0;0;78.9;49;C63H102O6
3480;SN0001585;CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCC/C=C\CCCCCCCC;69;954.767640984;18.869699999999984;6;0;0;78.9;49;C63H102O6
3481;SN0001586;[O-][NH+](O)CCc1ccc(OC2OC(COC3OC(CO)C(O)C3O)C(O)C(O)C2O)cc1;32;463.1689753679999;-4.356999999999992;12;8;3;206.03;9;C19H29NO12
3482;SN0001586;[O-][NH+](O)CCc1ccc(O[C@H]2O[C@@H](CO[C@@H]3O[C@H](CO)[C@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)cc1;32;463.1689753679999;-4.356999999999992;12;8;3;206.03;9;C19H29NO12
3483;SN0001586;[O-][NH+](O)CCc1ccc(O[C@@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H]3O)[C@@H](O)[C@@H](O)[C@H]2O)cc1;32;463.1689753679999;-4.356999999999992;12;8;3;206.03;9;C19H29NO12
3484;SN0001587;CCCCCCCCCCCCCCCCCC(=O)OCC(CCOC(=O)C(N)C(C)C)Cn1cnc2c(=O)[nH]c(N)nc21;44;618.446868956;6.039300000000004;10;3;2;168.21000000000004;25;C33H58N6O5
3485;SN0001587;CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CCOC(=O)[C@@H](N)C(C)C)Cn1cnc2c(=O)[nH]c(N)nc21;44;618.446868956;6.039300000000004;10;3;2;168.21000000000004;25;C33H58N6O5
3486;SN0001588;COc1ccc2c(-c3cc4ccc(OCC(=O)C(C)(C)C)cc4oc3=O)cc(=O)oc2c1;32;434.13655304399987;4.5690000000000035;7;0;4;95.95;5;C25H22O7
3487;SN0001589;CN(C)c1ccc(C(=O)NCC2OC(CO)C(O)C2N2CCN(c3ccccc3)CC2)cc1;33;454.25800556800004;0.7938000000000014;7;3;4;88.51;7;C25H34N4O4
3488;SN0001589;CN(C)c1ccc(C(=O)NC[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2N2CCN(c3ccccc3)CC2)cc1;33;454.25800556800004;0.7938000000000014;7;3;4;88.51;7;C25H34N4O4
3489;SN0001589;CN(C)c1ccc(C(=O)NC[C@@H]2O[C@@H](CO)[C@@H](O)[C@H]2N2CCN(c3ccccc3)CC2)cc1;33;454.25800556800004;0.7938000000000014;7;3;4;88.51;7;C25H34N4O4
3490;SN0001590;Cc1c#cc#cc(C)cccc(=O)c#cc(=O)ccc1;20;260.083729624;2.0737799999999997;2;0;1;34.14;0;C18H12O2
3491;SN0001591;Cc1ccc(-n2c(O)c(C3NCCc4c3[nH]c3ccccc43)c(=O)[nH]c2=O)cc1;29;388.15354049999996;2.25622;5;4;5;102.91;2;C22H20N4O3
3492;SN0001591;Cc1ccc(-n2c(O)c([C@@H]3NCCc4c3[nH]c3ccccc43)c(=O)[nH]c2=O)cc1;29;388.15354049999996;2.25622;5;4;5;102.91;2;C22H20N4O3
3493;SN0001591;Cc1ccc(-n2c(O)c([C@H]3NCCc4c3[nH]c3ccccc43)c(=O)[nH]c2=O)cc1;29;388.15354049999996;2.25622;5;4;5;102.91;2;C22H20N4O3
3494;SN0001592;COC1CCC23CC24CCC2(C)C(C(C)CC=CC(C)(O)CO)CCC2(C)C4CCC3C1(C)C;34;472.39164552399996;6.76620000000001;3;2;5;49.69;6;C31H52O3
3495;SN0001592;CO[C@H]1CC[C@]23C[C@]24CC[C@]2(C)[C@@H]([C@H](C)C/C=C/[C@@](C)(O)CO)CC[C@@]2(C)[C@@H]4CC[C@H]3C1(C)C;34;472.39164552399996;6.76620000000001;3;2;5;49.69;6;C31H52O3
3496;SN0001592;CO[C@H]1CC[C@]23C[C@]24CC[C@]2(C)[C@@H]([C@H](C)C/C=C/[C@](C)(O)CO)CC[C@@]2(C)[C@@H]4CC[C@H]3C1(C)C;34;472.39164552399996;6.76620000000001;3;2;5;49.69;6;C31H52O3
3497;SN0001592;COC1CC[C@]23C[C@]24CCC2(C)C(C(C)C/C=C/[C@](C)(O)CO)CCC2(C)C4CCC3C1(C)C;34;472.39164552399996;6.76620000000001;3;2;5;49.69;6;C31H52O3
3498;SN0001592;CO[C@@H]1CC[C@]23C[C@]24CC[C@]2(C)[C@@H]([C@H](C)C/C=C/[C@](C)(O)CO)CC[C@@]2(C)[C@@H]4CC[C@H]3C1(C)C;34;472.39164552399996;6.76620000000001;3;2;5;49.69;6;C31H52O3
3499;SN0001593;Cc1noc(C(C)NCc2ccc(F)cc2)c1C(=O)O;20;278.10667056;2.67112;4;2;2;75.36;5;C14H15FN2O3
3500;SN0001593;Cc1noc([C@@H](C)NCc2ccc(F)cc2)c1C(=O)O;20;278.10667056;2.67112;4;2;2;75.36;5;C14H15FN2O3
3501;SN0001594;CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(OC5(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O5)C4O)C3CC(C)=O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)OC4(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O4)O3)C2O)C(O)C1O)NC(=O)CCCCCCCCCCC;141;2042.9783380679983;-7.9448000000000265;44;29;7;819.6500000000004;61;C90H154N4O47
3502;SN0001594;CCCCCCCCCCCCC/C=C/C(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(OC5(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O5)C4O)C3CC(C)=O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)OC4(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O4)O3)C2O)C(O)C1O)NC(=O)CCCCCCCCCCC;141;2042.9783380679983;-7.9448000000000265;44;29;7;819.6500000000004;61;C90H154N4O47
3503;SN0001594;CCCCCCCCCCCCCC=C[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@]5(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O5)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@@H](CO)O[C@]4(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O4)O3)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCC;141;2042.9783380679983;-7.9448000000000265;44;29;7;819.6500000000004;61;C90H154N4O47
3504;SN0001594;CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@]5(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O5)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@@H](CO)O[C@]4(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O4)O3)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCC;141;2042.9783380679983;-7.9448000000000265;44;29;7;819.6500000000004;61;C90H154N4O47
3505;SN0001595;CCc1ccc(C=C2Oc3cc(OC(=O)N(CC)CC)ccc3C2=O)cc1;27;365.162708216;4.7058000000000035;4;0;3;55.84;5;C22H23NO4
3506;SN0001595;CCc1ccc(/C=C2\Oc3cc(OC(=O)N(CC)CC)ccc3C2=O)cc1;27;365.162708216;4.7058000000000035;4;0;3;55.84;5;C22H23NO4
3507;SN0001596;CCCS(=O)(=O)N1CC2(CN(C(=O)c3ccccc3)CC3COCCN32)C1;27;393.172227344;0.6374000000000009;5;0;4;70.16;4;C19H27N3O4S
3508;SN0001596;CCCS(=O)(=O)N1CC2(CN(C(=O)c3ccccc3)C[C@@H]3COCCN32)C1;27;393.172227344;0.6374000000000009;5;0;4;70.16;4;C19H27N3O4S
3509;SN0001597;COc1ccc(-c2oc3c(=O)cc(C)oc3c2CC(=O)NC2CCc3ccccc3NC2=O)cc1;35;472.163436488;3.9822200000000025;6;2;5;110.78;5;C27H24N2O6
3510;SN0001597;COc1ccc(-c2oc3c(=O)cc(C)oc3c2CC(=O)N[C@H]2CCc3ccccc3NC2=O)cc1;35;472.163436488;3.9822200000000025;6;2;5;110.78;5;C27H24N2O6
3511;SN0001597;COc1ccc(-c2oc3c(=O)cc(C)oc3c2CC(=O)N[C@@H]2CCc3ccccc3NC2=O)cc1;35;472.163436488;3.9822200000000025;6;2;5;110.78;5;C27H24N2O6
3512;SN0001598;CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCC=CCC=CCCCCC;65;908.7832910479999;18.42929999999998;6;0;0;78.9;50;C59H104O6
3513;SN0001598;CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC;65;908.7832910479999;18.42929999999998;6;0;0;78.9;50;C59H104O6
3514;SN0001599;CCCOc1ccc(NCCC(=O)c2cc3ccccc3oc2=O)cc1;26;351.147058152;4.266700000000003;5;1;3;68.53999999999999;8;C21H21NO4
3515;SN0001600;Cc1cc(=O)oc2cc(OC(C)C(=O)ON3C(=O)CCC3=O)ccc12;25;345.08485182000004;1.4759199999999997;7;0;3;103.11999999999998;4;C17H15NO7
3516;SN0001600;Cc1cc(=O)oc2cc(O[C@@H](C)C(=O)ON3C(=O)CCC3=O)ccc12;25;345.08485182000004;1.4759199999999997;7;0;3;103.11999999999998;4;C17H15NO7
3517;SN0001600;Cc1cc(=O)oc2cc(O[C@H](C)C(=O)ON3C(=O)CCC3=O)ccc12;25;345.08485182000004;1.4759199999999997;7;0;3;103.11999999999998;4;C17H15NO7
3518;SN0001601;COC(=O)C12CC=C3C4(C)CCC5C(C)(CO)C(O)C(O)CC5(C)C4CC4CC34C1CC(C)(C)CC2;36;500.35017463599996;4.875100000000004;5;3;6;86.99000000000001;2;C31H48O5
3519;SN0001601;COC(=O)[C@@]12CC=C3[C@]4(C[C@H]4C[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)[C@](C)(CO)[C@@H]5CC[C@@]34C)[C@@H]1CC(C)(C)CC2;36;500.35017463599996;4.875100000000005;5;3;6;86.99000000000001;2;C31H48O5
3520;SN0001602;ON=Cc1cn(-c2ccccc2)nn1;14;188.069810876;1.0754;5;1;2;63.300000000000004;2;C9H8N4O
3521;SN0001602;O/N=C/c1cn(-c2ccccc2)nn1;14;188.069810876;1.0754;5;1;2;63.300000000000004;2;C9H8N4O
3522;SN0001603;CC1(C)C(O)CCC2(C)C1CC=C1C(=O)OCC12O;19;266.151809184;1.4078;4;2;3;66.76;0;C15H22O4
3523;SN0001603;CC1(C)[C@H]2CC=C3C(=O)OC[C@]3(O)[C@@]2(C)CC[C@@H]1O;19;266.151809184;1.4078;4;2;3;66.76;0;C15H22O4
3524;SN0001604;CC=CC=CC1CC2=CC(=O)C(C)(O)C(O)C2(O)C(O)O1;21;296.12598835999995;-0.42190000000000016;6;4;2;107.22000000000001;2;C15H20O6
3525;SN0001604;C/C=C\C=C\[C@@H]1CC2=CC(=O)[C@@](C)(O)[C@@H](O)[C@@]2(O)[C@@H](O)O1;21;296.12598835999995;-0.42190000000000016;6;4;2;107.22000000000001;2;C15H20O6
3526;SN0001604;CC=CC=C[C@@H]1CC2=CC(=O)[C@@](C)(O)[C@@H](O)[C@@]2(O)[C@@H](O)O1;21;296.12598835999995;-0.42190000000000016;6;4;2;107.22000000000001;2;C15H20O6
3527;SN0001605;CC(=O)OC1C2C(C)c3ccoc3CC2C2(C)CCCC(C)(C)C2(O)C1O;27;376.2249741239999;3.425300000000003;5;2;4;79.9;1;C22H32O5
3528;SN0001605;CC(=O)O[C@@H]1[C@H]2[C@@H](C)c3ccoc3C[C@@H]2[C@@]2(C)CCCC(C)(C)[C@]2(O)[C@@H]1O;27;376.2249741239999;3.425300000000003;5;2;4;79.9;1;C22H32O5
3529;SN0001606;CNCC1C#CC2Nc3ncc[c-]3Cc3cc(ccc3CC1O)Cc1cc(cc(OC3CCCC3)c1O)CCC(=O)C(CCO)C(=O)C1C2=Cc2nc[cH-]c2C1CC1(O)C=Cc2c(O)cccc2CC1;70;942.4578621038199;7.0259000000000125;12;7;10;194.36;8;C58H62N4O8-2
3530;SN0001606;CNC[C@@H]1C#C[C@@H]2Nc3ncc[c-]3Cc3cc(ccc3C[C@@H]1O)Cc1cc(cc(OC3CCCC3)c1O)CCC(=O)[C@@H](CCO)C(=O)[C@@H]1C2=Cc2nc[cH-]c2[C@@H]1C[C@]1(O)C=Cc2c(O)cccc2CC1;70;942.4578621038199;7.0259000000000125;12;7;10;194.36;8;C58H62N4O8-2
3531;SN0001607;CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCC=CCC=CCC=CCCCCCCCC;51;739.5152049579999;11.160699999999991;8;2;0;134.38;37;C41H74NO8P
3532;SN0001607;CCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC;51;739.5152049579999;11.160699999999991;8;2;0;134.38;37;C41H74NO8P
3533;SN0001607;CCCCCCC=CCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC=CCC=CCC=CCCCCCCCC;51;739.5152049579999;11.160699999999991;8;2;0;134.38;37;C41H74NO8P
3534;SN0001608;C=CC(C)(O)CCC=C(CO)CCC=C(CCC=C(C)C)C(=O)O;24;336.23005950399994;4.159900000000003;3;3;0;77.76;12;C20H32O4
3535;SN0001608;C=C[C@](C)(O)CC/C=C(\CO)CC/C=C(/CCC=C(C)C)C(=O)O;24;336.23005950399994;4.159900000000003;3;3;0;77.76;12;C20H32O4
3536;SN0001608;C=CC(C)(O)CC/C=C(\CO)CC/C=C(\CCC=C(C)C)C(=O)O;24;336.23005950399994;4.159900000000003;3;3;0;77.76;12;C20H32O4
